STT;Mã;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Cần phân tích?;Cần test?;DL lịch sử?;Trạng thái mapping;Mapping (nghiệp vụ);Bảng nguồn;Trường nguồn;Điều kiện dữ liệu;Câu lệnh SQL;Câu lệnh update SIT;Note;Hoàn thành DEV;Loại dữ liệu;Kết quả SIT
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Mã doanh nghiệp;;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;company_profiles;cp.equity_ticker AS ma_ck;cp.status_ids_cd = 'APPROVED_PUBLIC';"SELECT cp.equity_ticker AS ma_ck
FROM company_profiles cp
WHERE cp.status_ids_cd = 'APPROVED_PUBLIC'";"SELECT 
cp.ID, cp.COMPANY_NAME_VN , cp.EQUITY_TICKER , cp.bond_ticker, 
cp.category_l1_id, c.INDUSTRY_CD||'-'||c.INDUSTRY_NAME AS NNKD,--thêm đk này trong dataexplorer 
aa.* 
FROM GMS_IDS_UAT.company_profiles cp 
JOIN 
( SELECT * 
FROM (--điểm cấp 3 
SELECT ev.evaluation_date, 
company_id, ep.YEAR||lpad(ep.MONTH,2,0) AS per 
, criterion_cd, ed.score AS diem 
FROM GMS_IDS_UAT.evaluation_details ed 
JOIN GMS_IDS_UAT.evaluation_criteria ec ON ec.id = ed.criterion_id 
JOIN GMS_IDS_UAT.evaluation_groups eg ON eg.id = ec.group_id 
JOIN GMS_IDS_UAT.evaluations ev ON ev.id = ed.evaluation_id 
JOIN GMS_IDS_UAT.evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED' 
WHERE 1=1 
AND eg.group_cd = 'TAI_CHINH' 
AND ec.criterion_cd in ('TAI_CHINH_YKKT', 'TAI_CHINH_DTTHDKD', 'TAI_CHINH_KNTTHT', 'TAI_CHINH_EBIT', 'TAI_CHINH_NO_VON_CSH', 
'TAI_CHINH_VON_CSH', 'TAI_CHINH_ROA', 'TAI_CHINH_ROE', 'TAI_CHINH_DTHDTC_LNST', 'TAI_CHINH_DTHD_KHAC_LNST') 
--điểm cấp 2 
UNION ALL 
SELECT ev.evaluation_date, 
company_id, ep.YEAR||lpad(ep.MONTH,2,0) AS per 
, eg.group_cd, sum(ed.score) AS diem 
FROM GMS_IDS_UAT.evaluations ev 
JOIN GMS_IDS_UAT.evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED' 
JOIN GMS_IDS_UAT.evaluation_details ed ON ed.evaluation_id = ev.id 
JOIN GMS_IDS_UAT.evaluation_criteria ec ON ec.id = ed.criterion_id 
JOIN GMS_IDS_UAT.evaluation_groups eg ON eg.id = ec.group_id 
WHERE 1=1 
AND eg.group_cd = 'TAI_CHINH' 
Group by company_id, eg.group_cd, ep.YEAR||lpad(ep.MONTH,2,0), ev.evaluation_date 
) 
pivot (sum(diem) 
FOR criterion_cd IN ('TAI_CHINH' AS TONG, 'TAI_CHINH_YKKT' AS YKKT, 'TAI_CHINH_DTTHDKD' AS DTTHDKD, 'TAI_CHINH_KNTTHT' AS KNTTHT, 'TAI_CHINH_EBIT' AS EBIT, 'TAI_CHINH_NO_VON_CSH' AS NO_VON_CSH, 
'TAI_CHINH_VON_CSH' AS VON_CSH, 'TAI_CHINH_ROA' AS ROA, 'TAI_CHINH_ROE' AS ROE, 'TAI_CHINH_DTHDTC_LNST' AS DTHDTC_LNST, 'TAI_CHINH_DTHD_KHAC_LNST' AS DTHD_KHAC_LNST 
) 
) 
) aa ON cp.id = aa.COMPANY_ID 
LEFT JOIN GMS_IDS_UAT.CATEGORIES c ON c.ID = cp.category_l1_id--thêm trong dataexxplorer 
--AND cp.EQUITY_TICKER = 'DNL' 
AND per = '202607'";;Done;Dữ liệu tĩnh;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Tên doanh nghiệp;;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;company_profiles;cp.company_name_vn AS ten_dn;cp.status_ids_cd = 'APPROVED_PUBLIC';"SELECT cp.company_name_vn AS ten_dn
FROM company_profiles cp
WHERE cp.status_ids_cd = 'APPROVED_PUBLIC'";;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Kiểm toán - Ý kiến kiểm toán;"Điểm Kiểm toán - Ý kiến kiểm toán trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_ykien_kt
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_YKKT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_ykien_kt,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_YKKT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Dòng tiền từ hoạt động kinh doanh;- Báo cáo lưu chuyển tiền tệ (Dòng tiền từ hoạt động kinh doanh);Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_dong_tien_hd
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_DTTHDKD'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_dong_tien_hd,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_DTTHDKD'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Khả năng thanh toán hiện thời;;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_kntt_hien_thoi
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_KNTTHT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_kntt_hien_thoi,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_KNTTHT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;EBIT/Lãi vay;"Điểm EBIT/Lãi vay trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_ebit_lai_vay
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_EBIT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_ebit_lai_vay,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_EBIT'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Nợ/VCSH;"Điểm Nợ/VCSH trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_no_vcsh
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_NO_VON_CSH'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_no_vcsh,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_NO_VON_CSH'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;VCSH;"Điểm VCSH trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_vcsh
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_VON_CSH'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_vcsh,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_VON_CSH'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;ROA;"Điểm ROA trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_roe
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_ROA\'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_roe,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_ROA'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;ROE;"Điểm ROE trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_roe
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_ROE'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_roe,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_ROE'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Doanh thu từ HĐ tài chính / Lợi nhuận sau thuế;"Điểm Doanh thu từ HĐ tài chính / Lợi nhuận sau thuế trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_dt_tc_lnst
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_DTHDTC_LNST'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_dt_tc_lnst,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_DTHDTC_LNST'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Doanh thu từ hoạt động khác / Lợi nhuận sau thuế;"Điểm Doanh thu từ hoạt động khác / Lợi nhuận sau thuế trên phân hệ:
";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_dt_khac_lnst
ed.result AS ket_qua";"ec.criterion_cd = 'TAI_CHINH_DTHD_KHAC_LNST'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_dt_khac_lnst,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'TAI_CHINH_DTHD_KHAC_LNST'
AND eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
34;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu tài chính;Tổng điểm;Tổng điểm phân loại theo chỉ tiêu tài chính;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluations (ev)
evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluation_periods (ep)";SUM(ed.score) AS tong_diem_tai_chinh;"eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ev.id = ed.evaluation_id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, SUM(ed.score) AS tong_diem_tai_chinh
FROM evaluations ev
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
JOIN evaluation_details ed ON ed.evaluation_id = ev.id
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
WHERE eg.group_cd = 'TAI_CHINH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month
Group by company_id";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
35;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu phát hành;Mã doanh nghiệp;;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;company_profiles;cp.equity_ticker AS ma_ck;cp.status_ids_cd = 'APPROVED_PUBLIC';"SELECT cp.equity_ticker AS ma_ck
FROM company_profiles cp
WHERE cp.status_ids_cd = 'APPROVED_PUBLIC'";"SELECT 
cp.ID, cp.COMPANY_NAME_VN , cp.EQUITY_TICKER , cp.bond_ticker, 
cp.category_l1_id, c.INDUSTRY_CD||'-'||c.INDUSTRY_NAME AS NNKD,--thêm đk này trong dataexplorer
aa.*
FROM GMS_IDS_UAT.company_profiles cp JOIN 
( SELECT * 
FROM (--điểm cấp 3
SELECT ev.evaluation_date,
company_id, ep.YEAR||lpad(ep.MONTH,2,0) AS per
, criterion_cd, ed.score AS diem
FROM GMS_IDS_UAT.evaluation_details ed
JOIN GMS_IDS_UAT.evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN GMS_IDS_UAT.evaluation_groups eg ON eg.id = ec.group_id
JOIN GMS_IDS_UAT.evaluations ev ON ev.id = ed.evaluation_id
JOIN GMS_IDS_UAT.evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE 1=1
AND eg.group_cd = 'PHAT_HANH'
AND ec.criterion_cd in ('PHAT_HANH_TANG_VON_NHANH', 'PHAT_HANH_SLCBCPRL', 'PHAT_HANH_SLCBRCC', 'PHAT_HANH_SLPHES',
'PHAT_HANH_TLGTTP', 'PHAT_HANH_TIN_NHIEM', 'PHAT_HANH_DNTPTVCSH')
--điểm cấp 2
UNION ALL
SELECT ev.evaluation_date,
company_id, ep.YEAR||lpad(ep.MONTH,2,0) AS per
, eg.group_cd, sum(ed.score) AS diem
FROM GMS_IDS_UAT.evaluations ev
JOIN GMS_IDS_UAT.evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
JOIN GMS_IDS_UAT.evaluation_details ed ON ed.evaluation_id = ev.id
JOIN GMS_IDS_UAT.evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN GMS_IDS_UAT.evaluation_groups eg ON eg.id = ec.group_id
WHERE 1=1
AND eg.group_cd = 'PHAT_HANH'
Group by company_id, eg.group_cd, ep.YEAR||lpad(ep.MONTH,2,0), ev.evaluation_date
)
pivot (sum(diem)
FOR criterion_cd IN ('PHAT_HANH' AS TONG, 'PHAT_HANH_TANG_VON_NHANH' AS TANG_VON_NHANH, 'PHAT_HANH_SLCBCPRL' AS SLCBCPRL, 'PHAT_HANH_SLCBRCC' AS SLCBRCC,
'PHAT_HANH_SLPHES' AS SLPHES, 'PHAT_HANH_TLGTTP' AS TLGTTP, 'PHAT_HANH_TIN_NHIEM' AS TIN_NHIEM, 'PHAT_HANH_DNTPTVCSH' AS DNTPTVCSH
)
) 
) aa ON cp.id = aa.COMPANY_ID 
LEFT JOIN GMS_IDS_UAT.CATEGORIES c ON c.ID = cp.category_l1_id--thêm trong dataexxplorer
--AND cp.EQUITY_TICKER = 'DNL'
AND per = '202607'";;Done;Dữ liệu tĩnh;
35;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu phát hành;Tên doanh nghiệp;;Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;company_profiles;cp.company_name_vn AS ten_dn;cp.status_ids_cd = 'APPROVED_PUBLIC';"SELECT cp.company_name_vn AS ten_dn
FROM company_profiles cp
WHERE cp.status_ids_cd = 'APPROVED_PUBLIC'";;Done;Dữ liệu tĩnh;;
35;;Dữ liệu về phân loại công ty đại chúng theo chỉ tiêu phát hành;Phát hành tăng vốn nhanh;"Điểm Phát hành tăng vốn nhanh trên phân hệ:
- Đánh giá tiêu chí dựa trên :
1.Bình Thường: Các trường hợp còn lại.
2. Cảnh báo: Số lần tăng vốn >= 3 lần trong vòng 3 năm (Không tính trả cổ tức bằng cổ phiếu, Thưởng cổ phiếu)
3. Rủi ro: Giá trị Vốn CSH tăng trên 2 lần trong 3 năm
- Kỳ đánh giá: 3 năm liền trước.";Data Explorer;Chỉ tiêu cơ sở;Trùng;Tháng, sàn, Ngành, CTDC;IDS;;X;;Done;;"evaluation_details (ed)
evaluation_criteria (ec)
evaluation_groups (eg)
evaluations (ev)
evaluation_periods (ep)";"ed.score AS diem_phat_hanh_nhanh
ed.result AS ket_qua";"ec.criterion_cd = 'PHAT_HANH_TANG_VON_NHANH'
AND eg.group_cd = 'PHAT_HANH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year AND ep.month = :p_month
AND ed.evaluation_id = ev.id
AND ed.criterion_id = ec.id
AND ec.group_id = eg.id
AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'";"SELECT company_id, ed.score AS diem_phat_hanh_nhanh,
ed.result AS ket_qua
FROM evaluation_details ed
JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
JOIN evaluation_groups eg ON eg.id = ec.group_id
JOIN evaluations ev ON ev.id = ed.evaluation_id
JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
WHERE ec.criterion_cd = 'PHAT_HANH_TANG_VON_NHANH'
AND eg.group_cd = 'PHAT_HANH'
AND ev.company_id = :p_company_id
AND ep.year = :p_year
AND ep.month = :p_month";Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành;Done;Dữ liệu tĩnh;;
