source_system,staging_table,ods_table,column_name,data_type,description,pk/fk
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,source_code,,"Nguồn
1=Investing
2=Tổng cục Thống kê
3=Ngân hàng Nhà nước
4=Nội bộ
5=HNX
6=VSDC
(Investing chỉ dùng cho chỉ tiêu quốc tế)",
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,data_origin,,"Nguồn gốc: 1=API CSDL tập trung, 2=User chỉnh sửa",
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,cumulative_value,,Giá trị luỹ kế,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_indicator_value,ods_qlrr_risk_indicator_value,deleted,,Soft delete,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,id,,Primary key,PK
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,indicator_id,,Chỉ tiêu,FK
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,old_value,,Giá trị cũ (null nếu là tạo mới),
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,new_value,,Giá trị mới (null nếu là xóa),
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,unit_code,,"Đơn vị 
1=%
2=Điểm
3=Tỷ VND
4=Triệu USD
5=Hợp đồng
6=Cổ phiếu
7=Công ty
8=VND
9=Số tài khoản 
10=Đơn vị tính",
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,source_code,,"Nguồn
1=Investing
2=Tổng cục Thống kê
3=Ngân hàng Nhà nước
4=Nội bộ
5=HNX
6=VSDC
(Investing chỉ dùng cho chỉ tiêu quốc tế)",
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,data_origin,,"Nguồn gốc dữ liệu sau thay đổi: 
1=API CSDL tập trung 2=User chỉnh sửa",
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,change_type,,"Loại thay đổi: SYNC
UPDATE",
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,change_by_id,,Người thực hiện (user id),
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,change_by_name,,Tên người thực hiện,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,change_at,,Thời điểm ghi nhận thay đổi,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_indicator_value_history,ods_qlrr_risk_indicator_value_history,deleted,,Soft delete,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,id,,Primary key,PK
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,indicator_id,,Chỉ tiêu (1-1),FK
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,frequency_type,,"1=Giờ, 2=Ngày, 3=Tháng, 
4=Quý, 5=Năm",
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,frequency_value,,Mỗi bao nhiêu đơn vị (VD: mỗi 2 ngày),
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,start_time,,Ngày giờ bắt đầu chạy,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,next_run_time,,Lịch chạy tiếp theo (auto-calculated),
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,last_run_time,,Lần chạy gần nhất,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,cron_expression,,Quartz cron,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,is_enabled,,0=Không hoạt động 1=Hoạt động,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,total_runs,,Số lần đã chạy (thống kê),
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,last_status,,SUCCESS/FAILED,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,last_error,,Lỗi lần chạy gần nhất (nếu có),
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,updated_at,,Ngày cập nhật,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,created_by_id,,User ID người tạo,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,updated_by_id,,User ID người cập nhật,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_indicator_schedule,ods_qlrr_risk_indicator_schedule,deleted,,Soft delete,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,id,,Primary key,PK
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,code,,Mã loại báo cáo (VD: MARKET_STATUS_PERIOD),
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,name,,Tên loại báo cáo (VD: Báo cáo nhanh hàng tháng),
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,description,,Mô tả chi tiết,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,template_content,,Nội dung template báo cáo (Word/HTML) chứa các placeholder theo cú pháp {{PLACEHOLDER_CODE}},
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,display_order,,Thứ tự hiển thị của báo cáo,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,is_active,,"0=Không hoạt động
1=Hoạt động",
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_report_type,ods_qlrr_risk_report_type,deleted,,Soft delete,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,id,,Primary key,PK
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,report_type_id,,Loại báo cáo,FK
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,placeholder_code,,"Mã placeholder trong template (VD: VN_INDEX_VALUE, MARKET_CAP_GROWTH)",
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,value_type,,"Kiểu dữ liệu
1=Lấy từ DB
2=Công thức",
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,data_source_table,,Tên bảng/view chứa dữ liệu nguồn (khi value_type = 1),
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,data_source_column,,Tên cột chứa giá trị,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,data_source_filter,,Điều kiện lọc dữ liệu (VD: indicator_code = 'VN_INDEX'),
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,formula_expression,,Biểu thức công thức (khi VALUE_TYPE = FORMULA). Cho phép tham chiếu placeholder khác: {{VN_INDEX_CURRENT}} - {{VN_INDEX_PREV}},
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,data_format,,"Định dạng hiển thị (VD: #,##0.00, #,##0.00%, DD/MM/YYYY)",
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,use_previous_period,,"Cho phép sử dụng dữ liệu kỳ trước khi kỳ hiện tại chưa có
0=Không
1=Có",
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,is_active,,"Trạng thái: 0=Không
1=Có",
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_report_placeholder_config,ods_qlrr_risk_report_placeholder_config,deleted,,Soft delete,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,id,,Primary key,PK
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,report_type_id,,Loại báo cáo,FK
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,report_date,,Thời gian báo cáo (do người dùng chọn khi upload),
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,file_count,,Số lượng file trong batch,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_report_upload_batch,ods_qlrr_risk_report_upload_batch,deleted,,Soft delete,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,id,,Primary key,PK
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,batch_id,,Id nhóm upload,FK
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,file_name,,Tên file hiển thị (VD: Báo cáo TTCK Q4-2025.docx),
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,file_path,,Đường dẫn lưu file trên hệ thống (filesystem/object storage),
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,file_size,,Dung lượng file (bytes),
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,file_type,,"Loại file: DOCX, XLSX, PDF,…",
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,uploaded_at,,Thời gian upload file,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,uploaded_by_id,,Người nộp file (user id),
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_report_file,ods_qlrr_risk_report_file,deleted,,Soft delete,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,id,,Primary key,PK
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,indicator_type,,"1=Chỉ tiêu hệ thống
2=Chỉ tiêu tự tạo",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,indicator_id,,Id chỉ tiêu hệ thống,FK
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,custom_indicator_id,,Id chỉ tiêu tự tạo,FK
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,custom_old_value,,Giá trị kỳ trước (cho chỉ tiêu tự tạo),
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,custom_new_value,,Giá trị kỳ này (cho chỉ tiêu tự tạo),
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,threshold_direction,,"1=Tăng, 2=Giảm, 3=Tăng/Giảm",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,threshold_unit_code,,"Đơn vị 
1=%
2=Điểm
3=Tỷ VND
4=Triệu USD
5=Hợp đồng
6=Cổ phiếu
7=Công ty
8=VND
9=Số tài khoản 
10=Đơn vị tính",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,threshold_value,,Giá trị ngưỡng,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,compare_period_time,,Số kỳ cần so sánh,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,alert_message_template,,Nội dung cảnh báo,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,handler_user_id,,Người xử lý chính (user id),FK
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,handler_user_name,,Tên người xử lý chính,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,notify_bell_flag,,"Hiển thị thông báo chuông: 0=Không, 1=Có",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,notify_email_flag,,"Gửi email cảnh báo: 0=Không, 1=Có",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,notify_toast_flag,,"Thông báo toast: 0=Không, 1=Có",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,is_active,,"0=Không hoạt động, 1=Đang hoạt động",
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,display_order,,Thứ tự hiển thị của cảnh báo,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_alert_config,ods_qlrr_risk_alert_config,deleted,,Soft delete,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,id,,Primary key,PK
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,alert_config_id,,Cấu hình cảnh báo,FK
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,indicator_type,,"1=Chỉ tiêu hệ thống
2=Chỉ tiêu tự tạo",
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,indicator_id,,Id chỉ tiêu hệ thống,FK
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,custom_indicator_id,,Id chỉ tiêu tự tạo,FK
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,period_date,,Kỳ dữ liệu bị cảnh báo,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,current_value,,Giá trị hiện tại,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,previous_value,,"Giá trị kỳ trước (dùng để hiển thị, có thể null nếu không xác định)",
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,change_amount,,Giá trị chênh lệch,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,change_percent,,Chênh lệch %,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,threshold_direction,,"1=Tăng, 2=Giảm, 3=Tăng/Giảm",
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,threshold_unit_code,,"Đơn vị 
1=%
2=Điểm
3=Tỷ VND
4=Triệu USD
5=Hợp đồng
6=Cổ phiếu
7=Công ty
8=VND
9=Số tài khoản 
10=Đơn vị tính",
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,threshold_value,,Giá trị ngưỡng,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,compare_period_time,,Số kỳ cần so sánh,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,alert_message,,Nội dung cảnh báo (từ template),
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,triggered_at,,Thời điểm phát sinh cảnh báo,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,triggered_by_job_id,,Job ID đồng bộ chỉ tiêu,FK
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,handler_user_id,,Người được giao xử lý (user id),
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,handler_user_name,,Tên người xử lý,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,status,,"Trạng thái: 0=Chưa xử lý, 1=Đang xử lý, 2=Đã xử lý, 3=Đã huỷ/Đã bỏ qua",
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,assigned_at,,Thời điểm phân công,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_alert,ods_qlrr_risk_alert,deleted,,Soft delete,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,id,,Primary key,PK
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,alert_id,,Cảnh báo liên quan,FK
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,resolution_type,,"1=Quick (không giải trình), 2=Detailed (có giải trình)",
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,explanation_content,,Nội dung giải trình chi tiết,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,resolved_at,,Thời điểm xử lý,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,resolved_by_id,,User ID người xử lý,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,resolved_by_name,,Tên người xử lý,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,created_at,,Ngày tạo,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,updated_at,,Ngày sửa cuối,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,created_by_id,,User_id người tạo,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,updated_by_id,,User_id người cập nhật,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,created_by_name,,Tên người tạo,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,updated_by_name,,Tên người cập nhật,
QLRR,stg_qlrr_risk_alert_resolution,ods_qlrr_risk_alert_resolution,deleted,,Soft delete,
QLRR,stg_qlrr_risk_alert_resolution_file,ods_qlrr_risk_alert_resolution_file,id,,Primary key,PK
QLRR,stg_qlrr_risk_alert_resolution_file,ods_qlrr_risk_alert_resolution_file,resolution_id,,Giải trình liên quan,FK
QLRR,stg_qlrr_risk_alert_resolution_file,ods_qlrr_risk_alert_resolution_file,file_name,,Tên file,
