STT;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Thông tin cần phân tích;Thông tin cần Test;Cần dữ liệu lịch sử;Trạng thái phân tích;Test script verify mapping;Mapping;Note;Test script tại nguồn;Test script tại đích;Kết quả Test;Model;DMT
103;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
103;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán;Chỉ tiêu;Chỉ tiêu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
103;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán;Giá trị rủi ro;Giá trị rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Hệ số rủi ro % Loại hình giao dịch;Hệ số rủi ro % Loại hình giao dịch;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 0%;Giá trị rủi ro (VND) >> 0%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 0,8%;Giá trị rủi ro (VND) >> 0,8%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 3,2%;Giá trị rủi ro (VND) >> 3,2%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 4,8%;Giá trị rủi ro (VND) >> 4,8%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 6%;Giá trị rủi ro (VND) >> 6%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Giá trị rủi ro (VND) >> 8%;Giá trị rủi ro (VND) >> 8%;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
104;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro trước thời hạn thanh toán) ;Tổng giá trị rủi ro;Tổng giá trị rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Thời gian quá hạn;Thời gian quá hạn;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Hệ số rủi ro (%);Hệ số rủi ro (%);Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Quy mô rủi ro;Quy mô rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
105;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro quá thời hạn thanh toán) ;Giá trị rủi ro;Giá trị rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Chi tiết tới từng đối tượng;Chi tiết tới từng đối tượng;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Hệ số rủi ro (%);Hệ số rủi ro (%);Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Quy mô rủi ro;Quy mô rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
106;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro từ các khoản tạm ứng, hợp đồng, giao dịch khác);Giá trị rủi ro;Giá trị rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Chi tiết tới từng đối tượng;Chi tiết tới từng đối tượng;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Hệ số rủi ro (%);Hệ số rủi ro (%);Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Quy mô rủi ro;Quy mô rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
107;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro thanh toán (Rủi ro tăng thêm);Giá trị rủi ro;Giá trị rủi ro;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Chỉ tiêu;Chỉ tiêu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
108;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Giá trị rủi ro hoạt động;Giá trị;Giá trị;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Các chỉ tiêu;Các chỉ tiêu;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Giá trị rủi ro/ Vốn khả dụng;Giá trị rủi ro/ Vốn khả dụng;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
109;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo tỷ lệ An toàn tài chính >> Bảng tổng hợp các chỉ tiêu rủi ro và vốn khả dụng;Ghi chú;Ghi chú;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Họ và tên;Họ và tên;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Email;Email;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Số điện thoại;Số điện thoại;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Chức vụ;Chức vụ;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
110;Báo cáo theo Thông tư 121/2020/TT-BTC >> Báo cáo quản trị rủi ro;Thời gian bắt đầu làm việc;Thời gian bắt đầu làm việc;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Tên CTCK;Tên CTCK;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Địa chỉ trụ sở chính;Địa chỉ trụ sở chính;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
111;Báo cáo giám sát quản trị công ty >> Báo cáo tình hình quản trị công ty - V.II.1+2+III.1+2;Vốn Điều lệ;Vốn Điều lệ;Data Explorer;Chỉ tiêu cơ sở;Dễ;Ngày, CTCK;SCMS;;X;;;;;;;;;;
